Country Name,Country Code,Indicator Name,Series Code,1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2018 [YR2018]
Australia,AUS,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,3.36E+12,3.95E+12,4.59E+12,5.26E+12,6.48E+12,6.73E+12
Australia,AUS,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.95E+12,2.27E+12,2.75E+12,3.46E+12,4.16E+12,4.32E+12
Australia,AUS,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,3.71E+12,4.32E+12,5.07E+12,5.78E+12,7.17E+12,7.47E+12
Australia,AUS,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1.84E+11,1.92E+11,2.59E+11,3.13E+11,4.02E+11,4.30E+11
Australia,AUS,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,3.49E+11,3.65E+11,4.77E+11,5.23E+11,6.93E+11,7.43E+11
Australia,AUS,Natural capital (constant 2018 US$),NW.NCA.TO,7.17E+11,8.33E+11,1.15E+12,2.27E+12,2.11E+12,2.03E+12
Australia,AUS,Natural capital per capita (constant 2018 US$),NW.NCA.PC,39677.42,43474.7,56321.65,103194.3,88739.55,81257.14
Australia,AUS,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,10887.93,11371.06,11647.67,9563.537,8309.725,9226.888
Australia,AUS,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,3983.616,5076.306,4632.271,3639.99,3735.716,3787.96
Australia,AUS,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,6904.316,6294.752,7015.4,5923.547,4574.008,5438.929
Australia,AUS,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,162.2551,59.67067,323.7737,113.1879,48.7987,45.81846
Australia,AUS,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,12054.06,13644.32,14714.35,15378.24,16115.4,16807.56
Australia,AUS,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1937.414,1862.48,1889.566,1957.116,1358.374,1754.704
Australia,AUS,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,3923.272,5409.695,12995.91,29272.79,19914.5,16613.8
Australia,AUS,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,2400.296,2304.819,2202.044,2073.203,2190.333,2243.881
Australia,AUS,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,11176.01,13129.8,24017.19,72431.78,58977.26,48661.55
Australia,AUS,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,1590.299,1325.598,7620.34,20016.91,13475.99,8871.397
Australia,AUS,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,800.9658,1553.142,2569.211,3501.841,4016.937,5390.105
Australia,AUS,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,7252.738,7720.106,11021.28,43158.99,39062.76,32047.76
Australia,AUS,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,1532.007,2530.954,2806.36,5754.032,2421.574,2352.298
Australia,AUS,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1059.446,1102.552,1527.059,1677.277,1739.664,2516.735
Australia,AUS,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,28501.4,30344.9,32304.46,30762.56,29762.3,32595.58
Australia,AUS,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.97E+11,2.18E+11,2.38E+11,2.11E+11,1.98E+11,2.31E+11
Australia,AUS,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,7.20E+10,9.72E+10,9.45E+10,8.02E+10,8.90E+10,9.46E+10
Australia,AUS,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1.25E+11,1.21E+11,1.43E+11,1.31E+11,1.09E+11,1.36E+11
Australia,AUS,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,2.93E+09,1.14E+09,6.60E+09,2.49E+09,1.16E+09,1.14E+09
Australia,AUS,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,2.18E+11,2.61E+11,3.00E+11,3.39E+11,3.84E+11,4.20E+11
Australia,AUS,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,3.50E+10,3.57E+10,3.85E+10,4.31E+10,3.24E+10,4.38E+10
Australia,AUS,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,7.09E+10,1.04E+11,2.65E+11,6.45E+11,4.74E+11,4.15E+11
Australia,AUS,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,4.34E+10,4.41E+10,4.49E+10,4.57E+10,5.22E+10,5.61E+10
Australia,AUS,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,2.02E+11,2.51E+11,4.90E+11,1.60E+12,1.40E+12,1.22E+12
Australia,AUS,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,2.87E+10,2.54E+10,1.55E+11,4.41E+11,3.21E+11,2.22E+11
Australia,AUS,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1.45E+10,2.97E+10,5.24E+10,7.72E+10,9.57E+10,1.35E+11
Australia,AUS,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,1.31E+11,1.48E+11,2.25E+11,9.51E+11,9.30E+11,8.01E+11
Australia,AUS,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,2.77E+10,4.85E+10,5.72E+10,1.27E+11,5.77E+10,5.88E+10
Australia,AUS,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1.91E+10,2.11E+10,3.11E+10,3.70E+10,4.14E+10,6.29E+10
Australia,AUS,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,5.15E+11,5.81E+11,6.59E+11,6.78E+11,7.09E+11,8.14E+11
Australia,AUS,Net foreign assets (constant 2018 US$),NW.NFA.TO,-3.90E+11,-4.10E+11,-5.70E+11,-7.70E+11,-6.70E+11,-7.30E+11
Australia,AUS,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-21355.5,-21201,-27712.1,-34725.3,-27962.7,-29027.4
Australia,AUS,Produced capital (constant 2018 US$),NW.PCA.TO,3.55E+12,4.17E+12,5.00E+12,6.02E+12,7.07E+12,7.58E+12
Australia,AUS,Produced capital per capita (constant 2018 US$),NW.PCA.PC,196491.4,217820.4,245140.2,273023.7,296918.2,303437.9
Australia,AUS,Total wealth (constant 2018 US$),NW.TOW.TO,9.54E+12,1.12E+13,1.34E+13,1.68E+13,1.98E+13,2.07E+13
Australia,AUS,Total wealth per capita (constant 2018 US$),NW.TOW.PC,527845,583803.6,657146.1,760979.2,833206.4,827510.1
Austria,AUT,Human capital (constant 2018 US$),NW.HCA.TO,2.23E+12,2.30E+12,2.34E+12,2.60E+12,2.90E+12,3.11E+12
Austria,AUT,Human capital per capita (constant 2018 US$),NW.HCA.PC,280167.2,287219.4,284429.3,311277.2,335533.7,351301.3
Austria,AUT,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,87718.57,90537.57,94505.74,109361.6,122269.2,127556.8
Austria,AUT,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,163315.3,170631.6,165565.1,175119.3,186788.1,195681.9
Austria,AUT,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,97898.58,99568.19,103357.2,119662.8,132743.8,138630.9
Austria,AUT,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,182268.6,187651.2,181072.1,191614.4,202789.9,212670.4
Austria,AUT,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,10180,9030.617,8851.478,10301.18,10474.62,11074.08
Austria,AUT,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,18953.24,17019.55,15506.95,16495.15,16001.86,16988.5
Austria,AUT,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,6.97E+11,7.25E+11,7.78E+11,9.15E+11,1.06E+12,1.13E+12
Austria,AUT,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.30E+12,1.37E+12,1.36E+12,1.46E+12,1.61E+12,1.73E+12
Austria,AUT,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,7.78E+11,7.98E+11,8.50E+11,1.00E+12,1.15E+12,1.23E+12
Austria,AUT,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.45E+12,1.50E+12,1.49E+12,1.60E+12,1.75E+12,1.88E+12
Austria,AUT,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,8.09E+10,7.23E+10,7.28E+10,8.62E+10,9.05E+10,9.79E+10
Austria,AUT,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.51E+11,1.36E+11,1.28E+11,1.38E+11,1.38E+11,1.50E+11
Austria,AUT,Natural capital (constant 2018 US$),NW.NCA.TO,9.29E+10,9.40E+10,9.24E+10,1.13E+11,1.18E+11,1.06E+11
Austria,AUT,Natural capital per capita (constant 2018 US$),NW.NCA.PC,11685.43,11731.88,11233.2,13535.47,13600.13,11940.28
Austria,AUT,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,5824.038,4030.193,3826.253,3924.527,4010.671,3771.752
Austria,AUT,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1905.691,1343.123,1263.951,1375.691,1285.126,1116.856
Austria,AUT,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,3918.347,2687.07,2562.302,2548.836,2725.546,2654.895
Austria,AUT,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0
Austria,AUT,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,4313.148,4804.841,5621.362,5806.401,5937.819,6033.597
Austria,AUT,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,760.4159,747.2338,736.8322,907.621,833.9296,801.841
Austria,AUT,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,149.9285,167.5482,283.0525,367.511,350.5279,199.8563
Austria,AUT,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Austria,AUT,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,181.7724,220.2881,340.1884,707.5267,684.4052,362.3641
Austria,AUT,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,8.063025,1.984934,7.413508,0,0,0
Austria,AUT,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,45.97995,53.59576,116.3704,165.1801,125.0028,59.00983
Austria,AUT,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,31.84381,52.73988,57.13589,340.0157,333.8773,162.5078
Austria,AUT,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,95.88557,111.9676,159.2687,202.3309,225.5251,140.8464
Austria,AUT,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,606.0507,1929.319,708.5649,2189.396,2133.309,970.7212
Austria,AUT,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,11503.65,11511.59,10893.01,12827.95,12915.73,11577.91
Austria,AUT,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,4.63E+10,3.23E+10,3.15E+10,3.28E+10,3.47E+10,3.33E+10
Austria,AUT,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.51E+10,1.08E+10,1.04E+10,1.15E+10,1.11E+10,9.87E+09
Austria,AUT,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,3.11E+10,2.15E+10,2.11E+10,2.13E+10,2.36E+10,2.35E+10
Austria,AUT,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0,0,0
Austria,AUT,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,3.43E+10,3.85E+10,4.63E+10,4.86E+10,5.13E+10,5.33E+10
Austria,AUT,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,6.04E+09,5.99E+09,6.06E+09,7.59E+09,7.21E+09,7.09E+09
Austria,AUT,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,1.19E+09,1.34E+09,2.33E+09,3.07E+09,3.03E+09,1.77E+09
Austria,AUT,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Austria,AUT,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,1.44E+09,1.76E+09,2.80E+09,5.92E+09,5.92E+09,3.20E+09
Austria,AUT,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,64087167,15902427,60997080,0,0,0
Austria,AUT,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,3.65E+08,4.29E+08,9.57E+08,1.38E+09,1.08E+09,5.22E+08
Austria,AUT,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,2.53E+08,4.23E+08,4.70E+08,2.84E+09,2.89E+09,1.44E+09
Austria,AUT,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,7.62E+08,8.97E+08,1.31E+09,1.69E+09,1.95E+09,1.25E+09
Austria,AUT,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,4.82E+09,1.55E+10,5.83E+09,1.83E+10,1.84E+10,8.58E+09
Austria,AUT,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,9.14E+10,9.22E+10,8.96E+10,1.07E+11,1.12E+11,1.02E+11
Austria,AUT,Net foreign assets (constant 2018 US$),NW.NFA.TO,-4.60E+10,-7.20E+10,-8.10E+10,-3.40E+10,-1.40E+09,4.76E+09
Austria,AUT,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-5774.43,-9011.58,-9899.47,-4076.92,-161.574,538.4649
Austria,AUT,Produced capital (constant 2018 US$),NW.PCA.TO,1.60E+12,1.82E+12,2.00E+12,2.15E+12,2.29E+12,2.39E+12
Austria,AUT,Produced capital per capita (constant 2018 US$),NW.PCA.PC,201775.1,227100.8,242771.6,257330,264456,269967.7
Austria,AUT,Total wealth (constant 2018 US$),NW.TOW.TO,3.88E+12,4.14E+12,4.35E+12,4.83E+12,5.30E+12,5.60E+12
Austria,AUT,Total wealth per capita (constant 2018 US$),NW.TOW.PC,487853.3,517040.5,528534.6,578065.7,613428.3,633747.8
Azerbaijan,AZE,Human capital (constant 2018 US$),NW.HCA.TO,2.75E+10,3.07E+10,4.81E+10,6.85E+10,8.99E+10,8.32E+10
Azerbaijan,AZE,Human capital per capita (constant 2018 US$),NW.HCA.PC,3571.905,3812.351,5727.791,7568.801,9318.579,8367.251
Azerbaijan,AZE,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,506.4466,657.384,1196.971,1624.031,2037.769,1841.523
Azerbaijan,AZE,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,1197.529,1535.28,2883.797,4010.599,5107.4,4662.347
Azerbaijan,AZE,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,1061.622,1142.984,1680.076,2181.504,2657.616,2369.125
Azerbaijan,AZE,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,2510.282,2669.368,4047.715,5387.297,6660.964,5998.125
Azerbaijan,AZE,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,555.1757,485.5996,483.1046,557.4731,619.8465,527.6025
Azerbaijan,AZE,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1312.753,1134.088,1163.918,1376.699,1553.564,1335.778
Azerbaijan,AZE,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3.89E+09,5.29E+09,1.00E+10,1.47E+10,1.97E+10,1.83E+10
Azerbaijan,AZE,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,9.20E+09,1.24E+10,2.42E+10,3.63E+10,4.93E+10,4.63E+10
Azerbaijan,AZE,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,8.16E+09,9.20E+09,1.41E+10,1.98E+10,2.56E+10,2.35E+10
Azerbaijan,AZE,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.93E+10,2.15E+10,3.40E+10,4.88E+10,6.43E+10,5.96E+10
Azerbaijan,AZE,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4.27E+09,3.91E+09,4.05E+09,5.05E+09,5.98E+09,5.24E+09
Azerbaijan,AZE,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.01E+10,9.13E+09,9.77E+09,1.25E+10,1.50E+10,1.33E+10
Azerbaijan,AZE,Natural capital (constant 2018 US$),NW.NCA.TO,4.24E+10,3.16E+10,1.11E+11,2.10E+11,2.17E+11,1.92E+11
Azerbaijan,AZE,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5518.818,3930.399,13215.86,23138.36,22456.93,19277.97
Azerbaijan,AZE,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2319.805,1361.352,1689.356,2545.342,2527.591,2407.294
Azerbaijan,AZE,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1963.254,787.3544,1042.479,1709.667,1478.476,1334.953
Azerbaijan,AZE,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,356.5508,573.9973,646.8774,835.6751,1049.114,1072.341
Azerbaijan,AZE,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0
Azerbaijan,AZE,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,128.5126,160.7679,182.8801,202.919,333.2209,377.0815
Azerbaijan,AZE,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1.309208,1.054278,1.242038,0.424982,8.386997,18.80278
Azerbaijan,AZE,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,3002.991,2304.533,11169.1,20051.44,19134.9,16034.17
Azerbaijan,AZE,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,3002.991,2304.533,11169.39,20086.99,19184.69,16121.44
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0,0,0
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,882.4788,556.706,1303.452,3030.301,3308.902,3185.267
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0.285737,35.55208,49.79462,87.26981
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,2120.513,1747.827,9865.652,17021.14,15826,12848.9
Azerbaijan,AZE,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,66.20055,102.6913,172.994,302.6807,403.0349,353.3581
Azerbaijan,AZE,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,2515.827,1625.865,2046.473,3051.367,3272.234,3156.536
Azerbaijan,AZE,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.78E+10,1.10E+10,1.42E+10,2.30E+10,2.44E+10,2.39E+10
Azerbaijan,AZE,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.51E+10,6.34E+09,8.75E+09,1.55E+10,1.43E+10,1.33E+10
Azerbaijan,AZE,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,2.74E+09,4.62E+09,5.43E+09,7.57E+09,1.01E+10,1.07E+10
Azerbaijan,AZE,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0,0,0
Azerbaijan,AZE,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,9.88E+08,1.29E+09,1.53E+09,1.84E+09,3.22E+09,3.75E+09
Azerbaijan,AZE,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,10061262,8485458,10422997,3847932,80928998,1.87E+08
Azerbaijan,AZE,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,2.31E+10,1.85E+10,9.37E+10,1.82E+11,1.85E+11,1.59E+11
Azerbaijan,AZE,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Azerbaijan,AZE,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,2.31E+10,1.85E+10,9.37E+10,1.82E+11,1.85E+11,1.60E+11
Azerbaijan,AZE,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0,0,0
Azerbaijan,AZE,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,6.78E+09,4.48E+09,1.09E+10,2.74E+10,3.19E+10,3.17E+10
Azerbaijan,AZE,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,2397862,3.22E+08,4.80E+08,8.67E+08
Azerbaijan,AZE,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1.63E+10,1.41E+10,8.28E+10,1.54E+11,1.53E+11,1.28E+11
Azerbaijan,AZE,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,5.09E+08,8.27E+08,1.45E+09,2.74E+09,3.89E+09,3.51E+09
Azerbaijan,AZE,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.93E+10,1.31E+10,1.72E+10,2.76E+10,3.16E+10,3.14E+10
Azerbaijan,AZE,Net foreign assets (constant 2018 US$),NW.NFA.TO,-1.00E+09,-9.00E+09,-2.60E+10,-1.90E+10,-1.90E+10,-2.80E+10
Azerbaijan,AZE,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-130.185,-1119.77,-3039.07,-2061.55,-1954.68,-2805.01
Azerbaijan,AZE,Produced capital (constant 2018 US$),NW.PCA.TO,2.10E+10,2.35E+10,3.59E+10,5.61E+10,9.90E+10,1.14E+11
Azerbaijan,AZE,Produced capital per capita (constant 2018 US$),NW.PCA.PC,2733.954,2913.833,4276.597,6198.722,10262.23,11475.19
Azerbaijan,AZE,Total wealth (constant 2018 US$),NW.TOW.TO,8.99E+10,7.68E+10,1.69E+11,3.15E+11,3.87E+11,3.61E+11
Azerbaijan,AZE,Total wealth per capita (constant 2018 US$),NW.TOW.PC,11694.49,9536.811,20181.18,34844.33,40083.06,36315.4
Bahrain,BHR,Human capital (constant 2018 US$),NW.HCA.TO,5.94E+10,6.42E+10,7.63E+10,1.11E+11,1.27E+11,1.43E+11
Bahrain,BHR,Human capital per capita (constant 2018 US$),NW.HCA.PC,105419.4,96636.86,85754.95,89131.72,92845.28,91390.41
Bahrain,BHR,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,27967.96,26133.88,21034.15,20085.59,21452.89,19295.37
Bahrain,BHR,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,75660.4,68443.75,63670.56,68133.42,70437.21,71154.83
Bahrain,BHR,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,28451.33,26702.89,21294.95,20293.39,21675.89,19495.94
Bahrain,BHR,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,76968.03,69933.97,64460,68838.32,71169.39,71894.47
Bahrain,BHR,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,483.367,569.0115,260.8002,207.8043,222.9994,200.5723
Bahrain,BHR,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1307.63,1490.222,789.4445,704.9043,732.1837,739.6432
Bahrain,BHR,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1.58E+10,1.74E+10,1.87E+10,2.49E+10,2.94E+10,3.03E+10
Bahrain,BHR,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,4.26E+10,4.55E+10,5.66E+10,8.45E+10,9.66E+10,1.12E+11
Bahrain,BHR,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.60E+10,1.77E+10,1.89E+10,2.52E+10,2.97E+10,3.06E+10
Bahrain,BHR,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,4.34E+10,4.65E+10,5.73E+10,8.54E+10,9.76E+10,1.13E+11
Bahrain,BHR,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,2.72E+08,3.78E+08,2.32E+08,2.58E+08,3.06E+08,3.15E+08
Bahrain,BHR,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,7.37E+08,9.90E+08,7.02E+08,8.75E+08,1.00E+09,1.16E+09
Bahrain,BHR,Natural capital (constant 2018 US$),NW.NCA.TO,9.66E+09,1.02E+10,1.24E+10,1.85E+10,1.97E+10,1.55E+10
Bahrain,BHR,Natural capital per capita (constant 2018 US$),NW.NCA.PC,17139.21,15316.72,13966.94,14914.72,14350.65,9882.38
Bahrain,BHR,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,914.7378,693.5868,315.577,268.5839,449.8245,394.6576
